1910.00 502.337 0.01020
1920.00 484.011 0.00983
1930.00 461.179 0.00936
1940.00 440.078 0.00894
1950.00 428.653 0.00870
1960.00 424.816 0.00863
1970.00 424.187 0.00861
1980.00 405.559 0.00823
1990.00 333.862 0.00678
2000.00 217.327 0.00441
